"x";"y";"ECa";"optional"
"451";648616.375;6132562.5;10.21528;TRUE
"452";648610.5;6132555;16.90575;TRUE
"453";648612.1875;6132555.5;14.33152;TRUE
"454";648611.4375;6132554.5;16.0251;TRUE
"455";648616.3125;6132561.5;10.29434;TRUE
"456";648616.5625;6132560.5;10.41838;TRUE
"457";648616.125;6132559.5;10.86765;TRUE
"458";648615.8125;6132558.5;11.27487;TRUE
"459";648615.3125;6132557;11.95968;TRUE
"460";648614.3125;6132556.5;12.70595;TRUE
"461";648613.1875;6132555;13.89755;TRUE
"462";648609.6875;6132553.5;19.21028;TRUE
"463";648603.0625;6132555;26.33739;TRUE
"464";648602.125;6132555.5;25.24564;TRUE
"465";648604.0625;6132555;26.50276;TRUE
"466";648605;6132554.5;24.98272;TRUE
"467";648604.125;6132553.5;27.13807;TRUE
"468";648605.9375;6132554.5;23.5315;TRUE
"469";648601.125;6132555.5;23.51518;TRUE
"470";648606.9375;6132554;22.03716;TRUE
"471";648600.1875;6132556;21.21572;TRUE
"472";648607.875;6132553.5;20.74832;TRUE
"473";648599.25;6132556;19.6527;TRUE
"474";648608.8125;6132553.5;19.96102;TRUE
"475";648618.1875;6132563;10.36396;TRUE
"476";648618.125;6132575;12.13471;TRUE
"477";648618.25;6132573.5;12.38701;TRUE
"478";648618.375;6132573;12.40589;TRUE
"479";648618.6875;6132571.5;12.44775;TRUE
"480";648618.4375;6132570.5;11.71632;TRUE
"481";648618.1875;6132570;11.46923;TRUE
"482";648618.8125;6132568.5;10.81492;TRUE
"483";648619.0625;6132568;10.48703;TRUE
"484";648619.0625;6132567.5;10.12934;TRUE
"485";648618.875;6132566;10.41882;TRUE
"486";648619.1875;6132565.5;10.44025;TRUE
"487";648618.8125;6132564;10.55394;TRUE
"488";648615.4375;6132576.5;12.1089;TRUE
"489";648616.4375;6132576;12.03687;TRUE
"490";648614.5;6132576.5;12.10634;TRUE
"491";648613.5;6132577;12.75446;TRUE
"492";648612.5625;6132577;14.36702;TRUE
"493";648611.5625;6132577.5;15.85115;TRUE
"494";648610.625;6132577.5;17.13528;TRUE
"495";648609.6875;6132578;18.09798;TRUE
"496";648608.6875;6132578.5;18.62964;TRUE
"497";648617.375;6132576;12.35246;TRUE
"498";648607.75;6132578.5;19.02015;TRUE
"499";648606.75;6132579;19.01601;TRUE
"500";648605.8125;6132579;18.91548;TRUE
"501";648604.625;6132578.5;19.72359;TRUE
"502";648603.8125;6132577.5;20.70726;TRUE
"503";648603;6132577;22.27661;TRUE
"504";648602.375;6132576.5;22.38716;TRUE
"505";648601.375;6132576.5;23.18717;TRUE
"506";648599.4375;6132575.5;20.51459;TRUE
"507";648600.1875;6132576;22.1502;TRUE
"508";648598.625;6132574.5;18.34692;TRUE
"509";648597.6875;6132573.5;16.09393;TRUE
"510";648596.875;6132573;16.05406;TRUE
"511";648595.9375;6132571.5;15.19747;TRUE
"512";648604.8125;6132579.5;19.02464;TRUE
"513";648595.125;6132568;13.42373;TRUE
"514";648593.8125;6132566;12.49382;TRUE
"515";648594.3125;6132568;13.1831;TRUE
"516";648593.375;6132566;12.56036;TRUE
"517";648593.25;6132564.5;12.35784;TRUE
"518";648593.0625;6132563;12.0525;TRUE
"521";648594;6132559;12.90817;TRUE
"523";648594.4375;6132557.5;14.23799;TRUE
"524";648598.375;6132555.5;19.37733;TRUE
"525";648597.4375;6132555.5;17.6792;TRUE
"526";648596.6875;6132556.5;15.22871;TRUE
"527";648596.5;6132556;16.46188;TRUE
"528";648595.6875;6132557;14.71314;TRUE
"529";648595.5;6132556;15.73501;TRUE
"530";648594.75;6132557;14.25072;TRUE
"531";648594.5625;6132556.5;15.03513;TRUE
"532";648595.5;6132570.5;14.82264;TRUE
"533";648595.25;6132570;14.44126;TRUE
"534";648595.0625;6132569.5;14.05624;TRUE
"535";648618.0625;6132562.5;10.20734;TRUE
"536";648617.3125;6132562.5;10.09773;TRUE
"537";648610.625;6132553;18.47097;TRUE
"538";648612.4375;6132554.5;15.28933;TRUE
"539";648611.625;6132553;17.74376;TRUE
"540";648617.25;6132561;10.10177;TRUE
"541";648617.5;6132560.5;10.24027;TRUE
"542";648617.0625;6132559;10.75904;TRUE
"543";648616.75;6132558.5;11.08467;TRUE
"544";648616.25;6132557;11.78356;TRUE
"545";648615.3125;6132556;12.39811;TRUE
"546";648614.125;6132555;13.57028;TRUE
"547";648613.375;6132554;14.8146;TRUE
"548";648609.8125;6132553;19.31179;TRUE
"549";648603.125;6132554;28.03417;TRUE
"550";648602.1875;6132554;27.53977;TRUE
"551";648601.25;6132554.5;26.28919;TRUE
"552";648605.0625;6132553;25.62727;TRUE
"553";648603.5;6132553;28.53586;TRUE
"554";648604.4375;6132552.5;27.92572;TRUE
"555";648606;6132553;23.76481;TRUE
"556";648600.3125;6132554.5;23.66525;TRUE
"557";648607;6132552.5;22.54323;TRUE
"558";648599.3125;6132555;21.28751;TRUE
"559";648607.9375;6132552.5;21.61445;TRUE
"560";648608.9375;6132552;20.8206;TRUE
"561";648619.125;6132563;10.35051;TRUE
"562";648619.0625;6132574.5;12.86105;TRUE
"563";648618.3125;6132575.5;12.90311;TRUE
"564";648619.25;6132573.5;13.17916;TRUE
"565";648619.3125;6132572.5;13.20712;TRUE
"566";648619.625;6132571.5;13.07325;TRUE
"567";648619.375;6132570.5;12.27642;TRUE
"568";648619.125;6132569.5;11.80413;TRUE
"569";648619.8125;6132568.5;11.09861;TRUE
"570";648620;6132568;10.78299;TRUE
"571";648620;6132567;10.41785;TRUE
"572";648619.8125;6132566;10.75283;TRUE
"573";648620.125;6132565;10.86768;TRUE
"574";648619.75;6132563.5;10.69839;TRUE
"575";648615.3125;6132577.5;13.0814;TRUE
"576";648616.25;6132577.5;12.71094;TRUE
"577";648617.25;6132577;12.58811;TRUE
"578";648614.3125;6132578;13.64199;TRUE
"579";648613.375;6132578;14.84268;TRUE
"580";648612.375;6132578.5;16.47127;TRUE
"581";648611.4375;6132578.5;17.84749;TRUE
"582";648610.4375;6132579;18.91211;TRUE
"583";648609.5;6132579;19.5116;TRUE
"584";648608.5;6132579.5;19.69753;TRUE
"585";648618.1875;6132577;12.9077;TRUE
"586";648607.5625;6132579.5;19.42322;TRUE
"587";648606.5625;6132580;18.87468;TRUE
"588";648605.625;6132580;18.50246;TRUE
"589";648603.625;6132578.5;20.56752;TRUE
"590";648603.875;6132579.5;19.37724;TRUE
"591";648602.875;6132578;21.76905;TRUE
"592";648602;6132577.5;23.33845;TRUE
